dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
spec06,429.mcf,4,0.20605563853104022,5.6635049999999998,0.212553925,0.20435720000000002,0,0.0081967584499999992,0,0,0.98640748919043719,0,0.013592510809562754,0,0
spec06,433.milc,3,1.5678937771711783,1.2931866666666667,0.91182199999999991,0.00118326,4.8763333333333335e-05,0.91059000000000001,0,0,0.0013026998243711591,5.6379924569412387e-05,0.99864092025105944,0,0
spec06,436.cactusADM,1,1.87991,9.1603200000000005,0.31389499999999998,0.31075000000000003,0,0.0031450100000000002,0,0,0.9899806993642144,0,0.01001930063578565,0,0
spec06,450.soplex,1,0.59912200000000004,1.1467000000000001,0.21745999999999999,0.15796199999999999,3.4135099999999998e-05,0.0594634,0,0,0.72639748844510332,0.00015697218104124879,0.27344553937385541,0,0
spec06,459.GemsFDTD,4,0.97129011328152104,2.8959200000000003,0.23515117499999999,0.042692497499999996,2.4840674999999999e-06,0.1924560575,0,0,0.40657273146067358,1.4835663113995239e-05,0.59341243287621237,0,0
spec06,471.omnetpp,1,0.43701200000000001,5.0789400000000002,0.21997900000000001,0.15443100000000001,0.00029365499999999998,0.065254800000000002,0,0,0.70202443817016935,0.0013349242164703659,0.29664063761336029,0,0
spec06,473.astar,2,0.34884860547951169,10.104890000000001,0.31276199999999998,0.25465014999999996,2.5869050000000001e-06,0.05810949,0,0,0.57639178459431251,1.9552826849941829e-05,0.42358866257883754,0,0
spec06,483.xalancbmk,2,0.64011619434287081,2.3019699999999998,0.48994750000000004,0.47692600000000002,0.0074612699999999999,0.0055601399999999999,0,0,0.9711176874672689,0.013570634596049949,0.015311677936681123,0,0
spec17,602.gcc_s,1,0.713426,1.4023600000000001,0.94756600000000002,0.13558500000000001,0,0.81198099999999995,0,0,0.1430873670098976,0,0.85691263299010245,0,0
spec17,605.mcf_s,5,0.31397411495419736,11.532124,0.53796270000000002,0.45579885199999992,0,0.082163632200000003,0,0,0.67290577816161234,0,0.32709422183838754,0,0
spec17,620.omnetpp_s,2,0.47648225111435155,4.7232699999999994,0.21620200000000001,0.206375,0.00092179000000000002,0.0089051400000000006,0,0,0.95421450970420885,0.004286718635900303,0.041498771659890882,0,0
spec17,623.xalancbmk_s,3,0.91289632308665436,2.7747266666666666,0.27061343333333338,0.26498519999999998,0.0029677256666666668,0.0026603066666666662,0,0,0.96378243464239566,0.014244493167397477,0.021973072190206815,0,0
spec17,649.fotonik3d_s,1,1.18174,3.3948999999999998,0.45864100000000002,0.0017859799999999999,0,0.45685500000000001,0,0,0.003894076408730743,0,0.99610592359126926,0,0
gap,bc,4,0.21546635901733127,13.678125,0.45983625,0.44837399999999999,0,0.0114619175,0,0,0.97646897804891553,0,0.023531021951084412,0,0
gap,bfs,2,0.4206730859182698,1.19502,0.74560099999999996,0.533188,0,0.21241299999999999,0,0,0.73210855948860054,0,0.26789144051139951,0,0
ligra,ligra_BellmanFord,1,0.50203200000000003,6.71082,0.339362,0.32640200000000003,0,0.0129599,0,0,0.96181092623554199,0,0.038189073764457994,0,0
ligra,ligra_CF,1,1.24108,1.36578,0.46782299999999999,0.44061899999999998,0,0.0272038,0,0,0.94185007834351064,0,0.058149921656489335,0,0
ligra,ligra_Components,1,0.43534,1.11608,1,0.27842099999999997,0,0.72157899999999997,0,0,0.27842090172747475,0,0.72157909827252531,0,0
ligra,ligra_PageRank,3,0.54035090113498907,28.929933333333334,0.53181966666666669,0.52299099999999998,1.9096900000000002e-07,0.0088288733333333324,0,0,0.98022343506398624,2.531598783111097e-07,0.019776311776135497,0,0
ligra,ligra_PageRankDelta,2,0.63970360953491578,5.4874900000000002,0.46211150000000001,0.45210349999999999,0,0.01000826,0,0,0.97887173450532994,0,0.021128265494670055,0,0
ligra,ligra_Radii,2,0.2775431351772189,10.924469999999999,0.43897120000000001,0.43087399999999998,1.6920150000000001e-06,0.0080950199999999996,0,0,0.95430907309021284,2.1314644652901668e-06,0.045688795445321888,0,0
qmm,fp,3,0.64089943959733575,2.0372066666666666,0.24505433333333335,0.137957,0.00025254033333333331,0.10684526666666667,0,0,0.59927486707038546,0.0010622126610689102,0.39966292026854572,0,0
qmm,int,8,0.47213923374698924,6.720885,0.63083400000000001,0.48074872499999999,0.00046760110625000001,0.1496178819375,0,0,0.74575144964137585,0.00077652973414794717,0.25347202062447621,0,0
qmm,srv,19,1.6715665018351757,1.8709199999999999,0.1122070052631579,0.071689389473684209,0.040488915789473688,2.876791947368421e-05,0,0,0.63964466754059157,0.36004927966346939,0.00030605279593903215,0,0
parsec,canneal,6,0.40314568028719444,6.5177033333333334,0.38856516666666668,0.38762016666666671,3.1506883333333331e-05,0.00091355133333333334,0,0,0.99695499921239161,0.00010427968797484969,0.0029407210996335049,0,0
